vendor_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,dist_long_lat,driver_avg_speed,slope,trip_duration_hours,dist_kilometers
Monterrey,2016-09-18 03:53:09,2016-09-18 04:00:07,0.146012166280787,0.57783151119969,-100.181921210665,25.6719741702951,418,3738,22,1123.8602708998699,32.193301435406696,-0.25012119570741365,0.11611111111111111,3.738
Mexico DF Taxi de Sitio,2016-09-18 03:42:18,2016-09-18 04:11:00,0.0198258183205178,0.319618920395958,-99.1612394619893,19.3817008296625,1723,14349,459,7808.814477219883,29.98049912942542,-0.19219476878366312,0.4786111111111111,14.349
Mexico DF Taxi de Sitio,2016-09-17 05:27:15,2016-09-18 04:12:15,0.073257611419947,0.330497343397541,-99.1796888598233,19.4385306956427,81901,2789,157,7337.467442634192,0.12259190974469175,-0.1925185501448198,22.75027777777778,2.789
Mexico DF Taxi Libre,2016-09-18 11:28:56,2016-09-18 11:34:45,0.119754410525973,0.27062545623006,-99.2948957334048,19.3206866935109,349,1693,33,6686.479158094122,17.463610315186248,-0.19162227307243448,0.09694444444444444,1.693
Mexico DF Taxi de Sitio,2016-09-18 04:12:21,2016-09-18 04:21:02,0.0742547413853197,0.329787686104106,-99.1791074530471,19.4387774158831,521,2279,181,7337.297602885554,15.747408829174663,-0.19252737949919954,0.14472222222222222,2.279
Monterrey,2016-09-18 04:14:32,2016-09-18 04:28:53,0.154061071226498,0.631413032429484,-100.26461034,25.70387534,862,7286,187,703.8912517157476,30.428770301624134,-0.24967928728010924,0.23944444444444443,7.286
Bogota,2016-08-07 03:35:36,2016-09-18 04:30:31,0.389967647989125,0.753880365522565,-74.1787113686441,4.64636656779659,3632095,2655,2534,15091.74553288796,0.002631539097958616,-0.052200015524021426,1008.9152777777778,2.655
Bogota,2016-09-18 04:31:13,2016-09-18 04:32:19,0.389275945220353,0.753251599209768,-74.1658128548868,4.64064892728687,66,318,52,15106.125145103391,17.345454545454544,-0.05214127419926721,0.018333333333333333,0.318
Mexico DF Taxi de Sitio,2016-09-18 04:27:42,2016-09-18 04:35:52,0.0627383394429074,0.295149164388087,-99.1705506775685,19.3875829506849,490,2725,125,7590.635655617933,20.020408163265305,-0.19239948585221064,0.1361111111111111,2.725
Quito,2016-09-18 04:06:27,2016-09-18 04:38:32,0.528353117507738,0.117903797828423,-78.498013362,-0.160759396000013,1926,10948,779,16939.358238927947,20.46355140186916,0.0035262053190905076,0.535,10.948
Monterrey,2016-09-18 04:42:36,2016-09-18 04:47:39,0.127875180694414,0.571597516758161,-100.11249934,25.65101666,304,2229,3627,1617.888200471076,26.39605263157895,-0.25019279170853703,0.08444444444444445,2.229
Quito,2016-09-18 04:20:13,2016-09-18 04:50:58,0.42630450123176,0.062343068416109,-78.4476286501916,-0.0110263593174761,1845,16840,141,17868.736419975306,32.858536585365854,0.0009302113486939896,0.5125,16.84
Mexico DF Radio Taxi,2016-09-18 03:04:34,2016-09-18 05:00:20,0.0774347774911028,0.291978153058397,-99.193288,19.34044954,6946,4489,182,7431.211078806349,2.3265764468758996,-0.1918840807640488,1.9294444444444445,4.489
Bogota,2016-09-13 12:07:04,2016-09-18 05:00:44,0.386401336311171,0.747592698321427,-74.1253638578788,4.57674517185731,449620,3228,211,15285.073989155246,0.02584582536364041,-0.05138990417897736,124.89444444444445,3.228
Monterrey,2016-09-18 05:02:03,2016-09-18 05:14:40,0.128414169864886,0.580310734757716,-100.05614732,25.645295,757,8263,3647,1931.7132921380548,39.29564068692206,-0.2501880917827641,0.21027777777777779,8.263
Ruminahui,2016-09-18 05:06:37,2016-09-18 05:17:44,0.596786775851963,0.557431772357767,-78.5162797524332,-0.245228646796476,668,4462,128,16138.427691653045,24.046706586826346,0.010145737668596996,0.18555555555555556,4.462
Panama Uber,2016-09-18 05:09:30,2016-09-18 05:26:49,0.744766252604972,0.0077524608782924,-79.5325726298413,8.94573894209743,1040,15277,20,10929.6471677317,52.88192307692308,-0.11133884861713508,0.28888888888888886,15.277
Monterrey,2016-09-18 05:38:13,2016-09-18 05:44:01,0.124668195130107,0.593362571187393,-100.11245498,25.65103102,348,2834,80,1658.835258703123,29.317241379310342,-0.2499839146922932,0.09666666666666666,2.834
Monterrey,2016-09-18 05:40:40,2016-09-18 05:45:25,0.132043363612728,0.629212293159931,-100.116091258174,25.6890357457983,285,3704,1,1563.3036871723573,46.78736842105263,-0.2499779526789536,0.07916666666666666,3.704
Monterrey,2016-09-18 05:42:15,2016-09-18 05:48:30,0.151545788430963,0.629167380103943,-100.217299,25.696773,375,2540,3701,949.5897291241585,24.384,-0.24975484845657484,0.10416666666666667,2.54
Guadalajara UberXL,2016-09-18 05:33:26,2016-09-18 05:50:23,0.325163183392743,0.387215855624507,-103.3032624,20.65193248,1018,4582,189,6068.716297776913,16.203536345776033,-0.19555171769031557,0.2827777777777778,4.582
Mexico DF UberX,2016-09-18 05:39:10,2016-09-18 05:52:15,0.0490480145129259,0.349559257956867,-99.1537898080732,19.4263262195977,786,10933,173,7554.024066771487,50.07480916030535,-0.19230061740529675,0.21833333333333332,10.933
Monterrey,2016-09-18 05:57:28,2016-09-18 06:02:28,0.128719597061486,0.580759869344141,-100.08772934,25.636663,300,3889,3609,1782.5796743015949,46.668000000000006,-0.25001787028386535,0.08333333333333333,3.889
Guadalajara UberXL,2016-09-18 05:50:37,2016-09-18 06:08:02,0.324489446929654,0.387835678992971,-103.29034228,20.61770178,1045,5178,359,6283.610731082654,17.83808612440191,-0.19524102644225264,0.2902777777777778,5.178
Mexico DF Radio Taxi,2016-09-18 04:59:28,2016-09-18 06:12:01,0.0984733214451819,0.357437333049324,-99.2033452575472,19.5794666264151,4353,1459,139,6912.624413123896,1.2066161268090974,-0.1935717751037468,1.2091666666666667,1.459
Quito,2016-09-18 06:23:17,2016-09-18 06:28:02,0.704899020295747,0.558500716856951,-78.5414615737123,-0.269888234813493,286,1456,49,15541.818609200958,18.327272727272724,0.01045333748403179,0.07944444444444444,1.456
Monterrey,2016-09-18 06:17:18,2016-09-18 06:29:49,0.12874654652001,0.580175994374831,-100.11451768,25.69120064,752,7097,3718,1548.8856387843048,33.975,-0.2505008674586026,0.2088888888888889,7.097
Quito,2016-09-18 06:31:24,2016-09-18 06:35:34,0.700524224862085,0.673783814846004,-78.55303032,-0.273100980000016,250,1681,51,15292.650903162961,24.206400000000002,0.011947537246547454,0.06944444444444445,1.681
Bogota,2016-09-18 05:39:06,2016-09-18 06:37:07,0.363727858539994,0.77145883812564,-74.0865878606557,4.57894484754096,3482,27760,796,15382.98493212767,28.700746697300403,-0.05114130104936046,0.9672222222222222,27.76
Ecuador,2016-08-08 10:47:05,2016-09-18 06:38:48,0.725928581096985,0.162370270272491,-78.6590855840916,-1.67954895874945,3527504,2414,41,10582.637709942508,0.002463611664224902,0.023202354353545583,979.8622222222223,2.414
Quito,2016-09-18 06:37:29,2016-09-18 06:40:20,0.708636011877684,0.677457668923972,-78.5580832955723,-0.269065233438415,171,1144,5,15206.308714114157,24.084210526315793,0.011940987474088973,0.0475,1.144
Monterrey,2016-09-18 06:31:09,2016-09-18 06:48:08,0.149803056779771,0.643494625207191,-100.14446030234,25.7061481144572,1020,10118,346,1314.4259446781464,35.71058823529412,-0.24989119666305482,0.2833333333333333,10.118
Monterrey,2016-09-18 06:53:28,2016-09-18 07:05:23,0.128243489960903,0.580400561677859,-100.08236202,25.65178,716,4476,3847,1781.67356474893,22.505027932960893,-0.2501868870139703,0.1988888888888889,4.476
Monterrey,2016-09-18 06:50:17,2016-09-18 07:04:12,0.157214157873757,0.610187088382731,-100.27390666,25.674692,836,4987,3930,688.1383574589136,21.47511961722488,-0.24956910475061167,0.23222222222222222,4.987
Monterrey,2016-09-18 07:08:31,2016-09-18 07:12:32,0.122629019435156,0.572747302987615,-100.09033702,25.63206836,241,1684,51,1801.4446435602756,25.1551867219917,-0.25006066627297713,0.06694444444444445,1.684
Quito,2016-09-18 07:09:08,2016-09-18 07:14:57,0.707369387327076,0.67383771003591,-78.53221502,-0.258158679999986,349,2852,43,15294.17138448801,29.418911174785098,0.011761752626629334,0.09694444444444444,2.852
Monterrey,2016-09-18 07:14:38,2016-09-18 07:17:08,0.122107996570367,0.569747079061969,-100.07130832,25.62775366,151,2063,3623,1910.6223672569927,49.1841059602649,-0.2500963386832219,0.041944444444444444,2.063
Quito,2016-09-18 07:18:53,2016-09-18 07:26:53,0.669909639979292,0.540696927113391,-78.5063695382979,-0.244985317021268,480,2401,113,15854.309773800154,18.0075,0.009923202407195447,0.13333333333333333,2.401
Monterrey,2016-09-18 07:45:09,2016-09-18 07:50:27,0.143191456288652,0.603369257721531,-100.167313215996,25.6581597955605,319,3800,13540,1285.6041580311523,42.88401253918496,-0.24977235055982622,0.08861111111111111,3.8
Quito,2016-09-18 07:27:12,2016-09-18 07:55:44,0.646436661605249,0.53948425535858,-78.5401423134616,-0.294809423076941,1712,9577,517,15967.458210137163,20.138551401869158,0.010535796459880047,0.47555555555555556,9.577
Bogota,2016-09-18 07:33:15,2016-09-18 08:07:08,0.388548309840217,0.747862169958115,-74.0382286312169,4.76459902433861,2034,27136,215,14583.823769981092,48.02831858407079,-0.053968974869912506,0.565,27.136
Quito,2016-09-18 07:59:59,2016-09-18 08:12:49,0.700245747124008,0.684050837707041,-78.5562756634135,-0.295549885241255,771,3364,405,15349.009352009352,15.707392996108949,0.012359875320216282,0.21416666666666667,3.364
Monterrey,2016-09-18 08:01:19,2016-09-18 08:18:53,0.141610421388601,0.58528714397771,-100.16843768982,25.6213311214106,1055,6283,120,1356.251341388448,21.439620853080573,-0.24958660123138127,0.29305555555555557,6.283
Monterrey,2016-09-18 08:07:49,2016-09-18 08:21:37,0.124919723409661,0.594305751575225,-100.15588134,25.63959734,829,8229,3733,1466.794537468101,35.7351025331725,-0.24975161070550397,0.23027777777777778,8.229
Monterrey,2016-09-18 07:25:34,2016-09-18 08:25:14,0.168245469562745,0.601563743819108,-100.31221198,25.77772634,3580,21347,11215,380.5962121153326,21.46625698324023,-0.2505578023350296,0.9944444444444445,21.347
Monterrey,2016-09-18 08:20:07,2016-09-18 08:29:53,0.141242112122112,0.563710695659918,-100.178027874731,25.6626821094139,587,5352,25,1171.6368405154412,32.82316865417376,-0.25019092958953165,0.16305555555555556,5.352
Monterrey,2016-09-18 08:33:27,2016-09-18 08:42:52,0.143002810078987,0.592931402956521,-100.201342338731,25.6735320807948,566,6470,310,1056.262517351308,41.15194346289753,-0.2499453321524389,0.15722222222222224,6.47
Quito,2016-09-18 08:55:16,2016-09-18 08:55:52,0.682279441441618,0.0092526473862122,-78.5273397963611,-0.0909389045367504,36,51,24,15727.807318576179,5.1000000000000005,0.0012648912201202232,0.01,0.051
Ecuador,2016-09-18 07:53:36,2016-09-18 08:58:55,0.765598184043703,0.381718289859585,-79.92042512,-2.21693006000001,3919,28480,967,14123.620620214631,26.161775963255934,0.032206920646805005,1.0886111111111112,28.48
Monterrey,2016-09-18 08:51:19,2016-09-18 09:03:26,0.166206293867794,0.600602599358624,-100.3175272,25.66004384,728,5308,196,531.8552811477564,26.248351648351647,-0.24938803893239772,0.20222222222222222,5.308
Monterrey,2016-09-18 08:41:46,2016-09-18 09:14:08,0.124901757103978,0.594108132840623,-100.17626868,25.60977666,1943,14873,475,1461.9347276342146,27.55676788471436,-0.24940554948803903,0.5397222222222222,14.873
Ruminahui,2016-09-18 09:03:53,2016-09-18 09:16:48,0.567609495423761,0.684598770946007,-78.47484396,-0.311346339999995,776,5373,202,16365.638666318515,24.926288659793812,0.01260012901178059,0.21555555555555556,5.373
Mexico DF Taxi Libre,2016-09-18 08:46:39,2016-09-18 08:53:10,0.119242370814025,0.272098676772747,-99.2901493567215,19.3256891263797,391,3309,34,6710.9179978385655,30.46649616368287,-0.19166791103429795,0.10861111111111112,3.309
Ruminahui,2016-09-18 09:17:02,2016-09-18 09:29:17,0.496480891227177,0.709228753740578,-78.44028422,-0.322730559999994,736,6918,170,16739.051473357584,33.83804347826087,0.013073240489225426,0.20444444444444446,6.918
Ruminahui,2016-09-18 07:42:56,2016-09-18 09:32:00,0.687220175504275,0.541029288959476,-78.5536065590298,-0.254444108725938,6544,2709,955,15547.917121003326,1.490281173594132,0.010038681200921109,1.8177777777777777,2.709
Quito,2016-09-18 09:35:01,2016-09-18 09:43:45,0.48432668543304,0.0810280116185294,-78.4609456663793,-0.163567869827596,524,4494,126,17404.317439775772,30.874809160305343,0.003098296758748343,0.14555555555555555,4.494
Monterrey,2016-09-18 09:07:36,2016-09-18 09:44:20,0.150755270980938,0.597952714223891,-100.244860741694,25.6933598190062,2204,25048,2086,759.8056395109408,40.913248638838475,-0.24996516881388545,0.6122222222222222,25.048
Mexico DF Taxi Libre,2016-09-18 09:34:44,2016-09-18 09:44:57,0.119709494761767,0.273041897147746,-99.2712829840518,19.3247660734192,613,5651,34,6812.988862049471,33.18694942903752,-0.19168461548799376,0.17027777777777778,5.651
Mexico DF Taxi Libre,2016-09-18 09:46:27,2016-09-18 09:47:55,0.118874061547536,0.262325112783567,-99.2733927406373,19.3272630681467,88,602,20,6831.65263974537,24.627272727272725,-0.19181510361673376,0.024444444444444446,0.602
Monterrey,2016-09-18 09:47:28,2016-09-18 09:49:35,0.157429753541946,0.622798704862691,-100.229803584997,25.6924408671624,127,1403,35,859.8349911267114,39.77007874015748,-0.24972938618356563,0.035277777777777776,1.403
Ecuador,2016-09-18 09:00:00,2016-09-18 09:32:22,0.767996685852302,0.421584541789631,-79.92004492,-2.08863228,1943,16989,740,14128.500981362708,31.47730313947504,0.031110146830079535,0.5397222222222222,16.989
Ruminahui,2016-09-18 09:39:10,2016-09-18 09:52:35,0.548690975540204,0.700174420573341,-78.4545834818182,-0.310150751515163,806,6528,161,16462.38863085713,29.157320099255585,0.012788396164944043,0.2238888888888889,6.528
Mexico DF Taxi Libre,2016-09-18 09:48:17,2016-09-18 09:59:25,0.118963893075948,0.265244606515538,-99.279939547587,19.3433856861646,668,3931,21,6782.0423180000535,21.18502994011976,-0.19193512623645717,0.18555555555555556,3.931
Quito,2016-09-18 09:45:29,2016-09-18 10:01:10,0.460548279862396,0.141888754099936,-78.488051616895,-0.234531562100473,942,15927,34,17396.58584513399,60.86751592356688,0.004767916298612782,0.26166666666666666,15.927
Bogota,2016-09-18 10:08:31,2016-09-18 10:11:42,0.366710265283271,0.767892848223936,-74.05064132,4.71874529999999,191,2458,0,14881.845686382567,46.32879581151833,-0.05309047376200059,0.05305555555555556,2.458
Quito,2016-09-18 10:11:20,2016-09-18 10:12:03,0.605150091147116,0.377711891676987,-78.4976204410959,-0.207362294520561,44,38,31,16427.41220269707,3.109090909090909,0.007396380458748489,0.012222222222222223,0.038
Bogota,2016-09-18 10:11:54,2016-09-18 10:17:01,0.366728231588953,0.765656243466997,-74.03031266,4.71093197999999,308,2358,93,14895.21532639418,27.561038961038964,-0.05303000884513715,0.08555555555555555,2.358
Mexico DF Taxi Libre,2016-09-18 10:04:22,2016-09-18 10:30:16,0.118847112089013,0.276599184751292,-99.2697263888128,19.3360382826761,1555,6172,310,6813.188868796689,14.28887459807074,-0.19176690465078333,0.43194444444444446,6.172
Monterrey,2016-09-18 02:36:05,2016-09-18 03:20:06,0.141933814890884,0.669526092963217,-100.33123694,25.7963286,2641,33001,439,291.9318896587194,44.984324119651646,-0.25008469741972034,0.7336111111111111,33.001
Quito,2016-09-18 11:45:54,2016-09-19 12:04:24,0.440138556607201,0.0603667759242584,-78.4332632911779,-0.102895942204024,1110,1722,553,17885.47144805434,5.584864864864865,0.0020699337711254954,0.30833333333333335,1.722
Monterrey,2016-09-18 08:35:40,2016-09-18 08:54:21,0.150189332351943,0.642686192377016,-100.2541333,25.74513934,1121,11115,160,681.031058988999,35.69491525423729,-0.25001366962595845,0.3113888888888889,11.115
Mexico DF Taxi Libre,2016-09-18 11:56:29,2016-09-19 12:08:58,0.11943101702369,0.264930199531194,-99.2972409614789,19.3216481604953,750,2148,226,6688.710410641051,10.3104,-0.1916853338752362,0.20833333333333334,2.148
Mexico DF Taxi Libre,2016-09-19 12:14:12,2016-09-19 12:15:32,0.120185601862351,0.260357822776529,-99.3015523428368,19.319171629837,81,442,16,6671.928246125007,19.644444444444446,-0.19169664704173103,0.0225,0.442
Monterrey,2016-09-19 12:06:01,2016-09-19 12:20:03,0.143299254122746,0.64217418485172,-100.193799568846,25.7128334186189,843,6492,205,1085.6178817987961,27.72384341637011,-0.24986430271420315,0.23416666666666666,6.492
Quito,2016-09-19 12:04:55,2016-09-19 12:21:41,0.425531950087417,0.79909740305109,-78.4200983889695,-0.09332268895785,1006,13327,963,15215.550056893606,47.6910536779324,0.011318573878746345,0.27944444444444444,13.327
Monterrey,2016-09-19 12:20:29,2016-09-19 12:25:30,0.179249831793209,0.656438515519935,-100.323954267308,25.7827493480769,302,1912,7,146.34957441056676,22.792052980132453,-0.2500050725525244,0.08388888888888889,1.912
Default Fare,2016-09-19 12:56:24,2016-09-19 12:58:16,0.338916390392613,0.2289889394696,-104.301703232641,19.0940937988891,112,30,108,13206.566352050268,0.9642857142857143,-0.18028472047834562,0.03111111111111111,0.03
Monterrey,2016-09-19 12:34:44,2016-09-19 01:02:40,0.147126077233095,0.641653194685615,-100.246960404291,25.8285634215934,1676,17843,501,766.167085001043,38.32625298329356,-0.2508804164630058,0.46555555555555556,17.843
Ecuador,2016-09-19 01:02:08,2016-09-19 01:03:15,0.338925373545454,0.229006905631788,-104.30495802,19.09941046,68,682,5,13174.378186604927,36.10588235294118,-0.1803297330184151,0.01888888888888889,0.682
Guadalajara,2016-09-19 01:06:57,2016-09-19 01:11:53,0.338934356698295,0.229545890486833,-104.32965976,19.11144412,296,1919,77,13002.615576253398,23.33918918918919,-0.18039697952244538,0.08222222222222222,1.919
Guadalajara,2016-09-19 01:16:54,2016-09-19 01:24:02,0.338943339851137,0.229599788971234,-104.34251558,19.13273004,428,4002,85,12875.647567281636,33.66168224299065,-0.18057763472232322,0.11888888888888889,4.002
Monterrey,2016-09-19 12:47:49,2016-09-19 01:25:35,0.15347716629182,0.583580433729975,-100.275231230867,25.6243946950353,2267,21915,225,809.9457556480522,34.801058667842966,-0.2493392045059273,0.6297222222222222,21.915
Mexico DF Taxi de Sitio,2016-09-18 05:52:48,2016-09-19 01:39:01,0.0559291095892814,0.324083476916953,-99.063964431051,19.4135642509554,27973,24637,614,8084.590373139835,3.170671719157759,-0.19258980303698106,7.770277777777777,24.637
Mexico DF Taxi de Sitio,2016-09-19 01:39:25,2016-09-19 01:42:47,0.0138610048339642,0.319879427771689,-99.0534515338465,19.426973691181,203,2399,3,8356.188795842152,42.54384236453202,-0.192869815217295,0.05638888888888889,2.399
Monterrey,2016-09-19 01:26:00,2016-09-19 02:20:16,0.169377346820736,0.612666297395127,-100.201198149309,25.6579898165218,3256,17329,206,1024.8958306274499,19.15982800982801,-0.24952854355300985,0.9044444444444445,17.329
Monterrey,2016-09-19 02:20:32,2016-09-19 02:28:02,0.154806672912317,0.599174356343562,-100.212043349734,25.6444780201551,451,3346,10,1048.1694700399419,26.708647450110867,-0.24953760786714368,0.12527777777777777,3.346
Panama UberX,2016-09-15 11:23:50,2016-09-19 02:44:49,0.747470181610171,0.0040873345392808,-79.5084526,9.01792865999998,271259,5229,302,10850.27578310754,0.06939640712381893,-0.1123137210693954,75.34972222222223,5.229
Panama UberX,2016-09-19 02:45:48,2016-09-19 03:06:40,0.747299501706189,0.0073931347677823,-79.48709225,9.07817300999999,1252,13077,60,10736.265251172978,37.60159744408946,-0.11305351330265821,0.3477777777777778,13.077
Monterrey,2016-09-19 04:25:49,2016-09-19 04:28:23,0.125620409331274,0.595329775813943,-100.110488,25.65285968,154,1714,3613,1662.513633089014,40.067532467532466,-0.24998506328537165,0.042777777777777776,1.714
Monterrey,2016-09-18 10:56:35,2016-09-19 05:07:18,0.180929681374513,0.658729068628365,-100.349605969029,25.6967753906446,22243,23579,741,603.4947903966072,3.816229825113519,-0.24905911582015666,6.1786111111111115,23.579
Uruguay,2016-09-19 07:53:44,2016-09-19 07:57:19,0.345087816394514,0.739221104600775,-57.3704708830303,-33.8680888733333,216,1498,45,14542.36136219089,24.96666666666667,0.5996183829418421,0.06,1.498
Uruguay,2016-09-19 07:58:09,2016-09-19 08:01:39,0.346345457792281,0.738188127883275,-57.366106918,-33.876425228,210,1447,17,14530.22251935571,24.805714285714284,0.5997772045882167,0.058333333333333334,1.447
Quito,2016-09-13 05:27:36,2016-09-13 05:49:56,0.439410921227064,0.0793930794035776,-78.48762968,-0.17120468,1340,9326,322,17505.107666207063,25.054925373134328,0.0031750558173047933,0.37222222222222223,9.326
Monterrey,2016-09-19 06:41:36,2016-09-19 06:46:34,0.124380734239189,0.564141866111212,-100.09423968,25.64438668,299,2722,3660,1739.7109561022112,32.77324414715719,-0.25025533888037194,0.08305555555555555,2.722
Bogota,2016-09-19 06:38:17,2016-09-19 06:56:23,0.384820301411121,0.755964276081102,-74.1641182755585,4.6237035414663,1086,5876,6,15187.38077970195,19.478453038674036,-0.051881882414621765,0.3016666666666667,5.876
Quito,2016-09-19 06:37:49,2016-09-19 06:56:54,0.460916589128885,0.116727007273053,-78.4843837219392,-0.169624794984812,1145,5672,338,17442.215513591804,17.83336244541485,0.0036272178474152776,0.31805555555555554,5.672
Monterrey,2016-09-19 06:57:16,2016-09-19 07:01:07,0.124192088029524,0.564025090783809,-100.09243466,25.64285698,231,2609,3616,1752.936723440364,40.65974025974026,-0.25024621864664087,0.06416666666666666,2.609
Quito,2016-09-19 07:16:39,2016-09-19 07:17:47,0.498025993515863,0.14039755525295,-78.47551208,-0.162803460000003,69,70,94,17285.793584741998,3.6521739130434785,0.003839273542116164,0.019166666666666665,0.07
Quito,2016-09-19 06:49:31,2016-09-19 07:23:07,0.516737900884072,0.0246228211797977,-78.46413498,-0.156799659999998,2017,11630,818,17100.267595033674,20.757560733763015,0.0022970432531609288,0.5602777777777778,11.63
Quito,2016-09-15 07:05:04,2016-09-19 07:33:14,0.526870897288941,0.0699607769425164,-78.4869396477796,-0.118756178953448,304091,7366,1396,16998.56755021839,0.08720284388554743,0.0023884046927254887,84.46972222222222,7.366
